id,name,latitude,longitude,street,house_number,zip,city,email,phone_number,website,acceptance_age,total_places,places_under_3,pedagogical_focus,thematic_focus,image_url,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time,day,opening_time,closing_time
1852,"Kita ""Markgrafen""",52.43334304511676,13.254603301704064,Markgrafenstr.,8,14163,Berlin,markgrafen@mittelhof.org,+49-30-84118246,http://www.mittelhof.org,12,95,24,"[""Situationsansatz"", ""Bilingual""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,17:00,DIENSTAG,08:00,17:00,MITTWOCH,08:00,17:00,DONNERSTAG,08:00,17:00,FREITAG,08:00,17:00
1962,Zwergenstübchen,52.443490178982564,13.561723911878685,Ottomar-Geschke-Str.,81,12555,Berlin,zwergenstuebchen@msbw-online.de,+49-30-6519757,http://www.mkus-berlin.de,2,85,32,"[""Situationsansatz"", ""Integrationsarbeit""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
1172,"Kita ""Tausendfüßer""",52.604434228252735,13.479033377484873,Straße 43,13A,13125,Berlin,kindergarten.strasse43@kigaeno.de,+49-30-9430911,,11,87,22,"[""Bewegungsfreundlich,  Integration/Inklusion""]","[""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/1172,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
554279,Kita Kinderstube,52.458318414692876,13.573998678946197,Hämmerlingstr.,101,12555,Berlin,kinderstube-koepenick@web.de,+49-30-35122282,,12,18,8,"[""Situationsansatz"", ""Sprachförderung und Inklusion""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,17:00
870279,Kita Weltenbummler,52.45271462752217,13.57000167640762,Lindenstr.,7,12555,Berlin,kita-lindenstrasse@bik-ev.de,+49-30-86456543,https://www.bik-ev.de/verzeichnis/visitenkarte.php?mandat=211083,12,85,35,"[""kind-, entwicklungszentriert""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1849,Kita Ahörnchen,52.434834249337776,13.252502452047226,Ahornstr.,1,14163,Berlin,ahoernchen@mittelhof.org,+49-30-8016715,http://www.mittelhof.org,12,67,23,"[""Situationsansatz""]","[""Partizipation und Demokratie Erziehung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
159129,Kita Blohmstraße,52.38878262252461,13.38599917274457,Blohmstr.,37,12307,Berlin,kita.blohmstrasse@nusz.de,+49-30-70176511,http://www.nusz.de,11,70,19,"[""Montessori-Pädagogik"", ""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1454,AWO Kita Freie Scholle,52.59810379319027,13.305718258968138,Erholungsweg,1,13509,Berlin,info-freiescholle@awo-suedost.de,+49-30-4338154,https://www.awo-südost.de/kitas/kita-freie-scholle,2,105,25,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
612229,Kita Humboldts Lieblingskinder,52.592156319912014,13.291086488684783,Hatzfeldtallee,14,13509,Berlin,Kitaplatz@lieblingskinder.de,+49-30-64443139,http://www.lieblingskinder.de,11,24,9,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Natur- und Umweltpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,16:00
1083,Kita Teltower Rübchen und Gänseblümchen,52.43277461439821,13.254652243453656,Hohenzollernstr.,4,14163,Berlin,ruebchen@mittelhof.org,+49-30-8021201,http://www.mittelhof.org,12,95,21,"[""Offene-Arbeit"", ""Bilingual""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1724,Kita Lünette,52.547018193102375,13.23201847445919,Lünette,20,13599,Berlin,luenette@kita-nordwest.de,+49-30-35305190,http://www.kita-nordwest.de,6,145,51,"[""Offene-Arbeit""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:30
2231,Kita Kaulsdorf,52.51542076582973,13.587571827845077,Bauerwitzer Weg,33,12621,Berlin,kitakaulsdorf@best-sabel.de,+49-30-5635320,http://www.best-sabel.de,12,227,25,"[""Situationsansatz""]","[""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
1965,"IB-Kita, Internationaler Bund",52.443184274450715,13.56244600663289,Rudower Str.,60,12557,Berlin,ulrike.hirschberg@ib.de,+49-30-6554131,,12,80,30,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
2737,AWO Kita Sonnenkinder,52.43755467738033,13.556588684195171,Zinsgutstr.,38,12489,Berlin,info-sonnenkinder@awo-suedost.de,+49-30-67895875,https://www.awo-südost.de/kitas/kita-sonnenkinder,2,70,25,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:30
883279,Kita Kleine Kapitäne Marzahn,52.54506311885763,13.575003757874779,Prötzeler Ring,31,12679,Berlin,marzahn@kita-kleine-kapitaene.de,+49-30-54000456,,9,60,24,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1065279,Modularer Kita Bau,52.526610137127165,13.584807079933592,Kummerower Ring,30,12619,Berlin,kindergarten.kummerower-ring@kigaeno.de,+49-30-24539389,,2,65,11,"[""Situationsansatz"", ""Naturwissenschaft, Umwelt & Medienpädagogik""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Natur- und Umweltpädagogik"", ""Naturwissenschaften, Umwelt & Medienpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
1977,Kita St. Josefsstift,52.454158545503084,13.572380272671733,Joachimstr.,11,12555,Berlin,kita.josefstift@t-online.de,+49-30-6527110,http://www.kita-josefstift.de,12,62,16,"[""Offene-Arbeit""]","[""Körper und Bewegung"", ""Religionspädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
2775,Kita Wirsi-Kids,52.46619572107488,13.580153650153164,Wirsitzer Weg,2,12555,Berlin,mail@kita-wirsi-kids.de,+49-30-3064509931,http://www.kita-wirsi-kids.de,12,183,43,"[""Offene-Arbeit"", ""Situationsansatz"", ""Bewegungskindergarten""]","[""Gesundheit"", ""Körper und Bewegung"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/2775,MONTAG,06:00,17:30,DIENSTAG,06:00,17:30,MITTWOCH,06:00,17:30,DONNERSTAG,06:00,17:30,FREITAG,06:00,17:30
1847,Kita Hohenzollernstr.,52.43234148605938,13.253877939624832,Hohenzollernstr.,9,14163,Berlin,hohenzollernstrasse@ortefuerkinder.de,+49-30-804984960,http://www.ortefuerkinder.de/unsere-kitas/hohenzollernstrasse/,12,82,30,"[""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Personalbindung, Zufriedenheit, Gesundheit""]",https://kita-navigator.berlin.de/bilder/einrichtung/1847,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:30
586279,Kita Schleusinger Straße,52.557677087410475,13.565683511319435,Schleusinger Str.,8,12687,Berlin,dialog.schleusinger@gmail.com,+49-3099273930,http://www.kita-dialog.de,12,45,15,"[""Offene-Arbeit"", ""Generationsübergreifend""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/bilder/einrichtung/586279,MONTAG,07:00,17:30,DIENSTAG,07:00,17:30,MITTWOCH,07:00,17:30,DONNERSTAG,07:00,17:30,FREITAG,07:00,17:30
278129,KITA Die kleinen Füchse,52.443954419774165,13.56426455923275,Rudower Str.,37,12557,Berlin,diekleinenfuechse@kaeptnbrowser.de,+49-3065075230,http://www.kaeptnbrowser.de/front_content.php?idcat=480,12,67,30,"[""Situationsansatz"", ""Naturwissenschaftliche Grunderfahrungen""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Medien""]",https://kita-navigator.berlin.de/bilder/einrichtung/278129,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
545229,Kindertagesstätte Tegler Lieblingskinder,52.590845711300595,13.285819719444287,Bernstorffstr.,18,13507,Berlin,Kitaplatz@lieblingskinder.de,+49-30-64443139,http://www.lieblingskinder.de,11,23,8,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,17:00,DIENSTAG,07:30,17:00,MITTWOCH,07:30,17:00,DONNERSTAG,07:30,17:00,FREITAG,07:30,16:00
2811,Kita Knollstr. 73/Kitas SüdOst,52.40652926475744,13.506501533125412,Knollstr.,73,12355,Berlin,kita-knollstrasse@kita-suedost.de,+49-30-6699290,,2,90,22,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
2156,Kita Putzmunter,52.55252666199933,13.570475605642477,Blumberger Damm,227,12687,Berlin,kita-putzmunter-marzahn@volkssolidaritaet.de,+49-30-9328004,http://www.volkssolidaritaet-berlin.de,2,225,68,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Körper und Bewegung"", ""Familienkita""]",https://kita-navigator.berlin.de/bilder/einrichtung/2156,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
507229,Kita FindeFuchs,52.45128980096613,13.571063246578891,Lindenstr.,35,12555,Berlin,kontakt@kita-findefuchs.de,+49-30-26034184,http://www.kita-findefuchs.de,12,39,16,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Körper und Bewegung"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/bilder/einrichtung/507229,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
588329,Kita Entdeckerzwerge,52.512973667002335,13.589549864389726,Heinrich-Grüber-Str.,12,12621,Berlin,entdeckerzwerge@wuhlewanderer.de,+49-30-56499025,http://www.wuhlewanderer.de,12,90,35,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Gesundheit"", ""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:30,DIENSTAG,06:30,17:30,MITTWOCH,06:30,17:30,DONNERSTAG,06:30,17:30,FREITAG,06:30,17:30
1835,Kita Teltower Damm 95/Kitas Süd-West,52.424211108443814,13.26374161876658,Teltower Damm,95,14167,Berlin,kita-teltower-damm@kitasw.berlin.de,+49-30-290276610,,2,188,61,[],"[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
297129,EKT Lollipopp,52.603390874647076,13.316205910076803,Nimrodstr.,39,13469,Berlin,kontakt@kita-lollipopp.de,+49-30-41705209,,15,34,14,"[""Situationsansatz""]","[""kein Schwerpunkt""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:00
1955,Kita Kaulsdorfer Str. 313/315/Kitas SüdOst,52.46120878084688,13.578834813733769,Kaulsdorfer Str.,313,12555,Berlin,kita-kaulsdorferstrasse@kita-suedost.de,+49-30-6574011,,2,153,45,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Theaterpädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
278179,Kleiner Fratz,52.42188819017989,13.538179246176675,Semmelweisstr.,10,12524,Berlin,altglienicke@kleinerfratz.berlin,+49-30-32593626,http://www.kleinerfratz.berlin,2,45,15,"[""Offene-Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/bilder/einrichtung/278179,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
176129,Kinderzeit,52.42084246325013,13.536647644905248,Rudower Str.,54,12524,Berlin,kindergartenzeit64@web.de,+49-30-80579885,,12,32,13,"[""Situationsansatz""]","[""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:15,17:15,DIENSTAG,06:15,17:15,MITTWOCH,06:15,17:15,DONNERSTAG,06:15,17:15,FREITAG,06:15,17:15
679,Evangelische Kindertagesstätte (R) Köpenick,52.44398146281004,13.565826275186675,Rudower Str.,23,12557,Berlin,evkita-rud@stadtkirche-koepenick.de,+49-30-6554449,http://www.stadtkirche-koepenick.de,12,28,7,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Religionspädagogik"", ""Körper und Bewegung"", ""Gesundheit"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,17:00
684,Kita der Ev. Felsen-Kirchengem.,52.60906094287444,13.336203304326572,Titiseestr.,7,13469,Berlin,kita@felsengemeinde.de,+49-15224283406,,36,30,9,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Religionspädagogik"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,08:00,15:00,DIENSTAG,08:00,15:00,MITTWOCH,08:00,15:00,DONNERSTAG,08:00,15:00,FREITAG,08:00,15:00
1479,Kita der Ev. Kirchengem. Alt-Tegel,52.58770645894187,13.277548377165058,Alt-Tegel,37,13507,Berlin,kita-alt-tegel@tegel-borsigwalde.de,+49-304339675,http://www.ev-kita-alt-tegel.de,24,43,8,"[""Situationsansatz"", ""Ansatz von Emmi Pikler"", ""Religionspädagogik, Musik""]","[""Integration von Kindern mit Behinderung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Interkulturelle Pädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit"", ""Religionspädagogik"", ""Theaterpädagogik"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/bilder/einrichtung/1479,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1019229,Kita Schönefelder Chaussee,52.416790861374906,13.530685225209533,Schönefelder Chaussee,34,12524,Berlin,anja.thal@ib.de,+49-30-39893018,,12,100,0,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
652229,hisa Kita Kirchhainer Damm,52.38635306975417,13.411205649455967,Kirchhainer Damm,11,12309,Berlin,info@hisa-welt.de,+49-30-70781022,http://www.hisa-welt.de,12,60,24,"[""Montessori-Pädagogik"", ""Situationsansatz""]","[""Natur- und Umweltpädagogik"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/bilder/einrichtung/652229,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
203179,Kita Villa Sprechspatzen,52.546610457590425,13.228201691181129,Pulvermühlenweg,8,13599,Berlin,kitasprechspatzen@bgff.de,+49-30-84824040,,12,93,25,"[""Offene-Arbeit""]","[""Sprache und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
1463,Kita Nimrodstraße,52.60550901536159,13.320691001056725,Nimrodstr.,4,13469,Berlin,nimrodstr@kita-nordwest.de,+49-30-41190977,http://www.kita-nordwest.de,12,94,28,"[""Offene-Arbeit"", ""Situationsansatz"", ""Montessori-Pädagogik""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Gesundheit"", ""Körper und Bewegung"", ""Alltagsintegrierte Sprachförderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:30
1167,Kita Ursulinchen,52.40399230280189,13.503897032967942,Ursulinenstr.,27,12355,Berlin,ursulinchen@fsd-kita1.de,+49-30-56826131,http://www.fsd-kita1.de,11,90,30,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Körper und Bewegung"", ""Gesundheit"", ""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,16:30,DIENSTAG,06:30,16:30,MITTWOCH,06:30,16:30,DONNERSTAG,06:30,16:30,FREITAG,06:30,16:30
1035229,Berliner Sterne 2,52.43619900127081,13.246238646812289,Beerenstr.,12A,14163,Berlin,kitaberlinersterne@gmail.com,+49-3053143618,http://kitaberlinersterne.de,12,20,13,"[""Situationsansatz""]","[""Gesundheit"", ""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
2603,EKT Mini-Kids-Salvator,52.38604551885301,13.397748998667808,Pfarrer-Lütkehaus-Platz,1,12307,Berlin,info@mini-kids-salvator.de,+49-30-76106745,http://www.mini-kids-salvator.de,24,24,2,"[""Situationsansatz""]","[""Christlich-soziale-Erziehung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,15:30,DIENSTAG,07:30,15:30,MITTWOCH,07:30,15:30,DONNERSTAG,07:30,15:30,FREITAG,07:30,15:30
2729,Kita Vier Jahreszeiten,52.41471874629452,13.527748605424371,Gustelstr.,20E,12524,Berlin,vierjahreszeiten@sozdia.de,+49-30-6727446,http://www.sozdia.de,12,100,35,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/bilder/einrichtung/2729,MONTAG,06:00,18:00,DIENSTAG,06:00,18:00,MITTWOCH,06:00,18:00,DONNERSTAG,06:00,18:00,FREITAG,06:00,18:00
614229,Kita Wuhlehopser,52.559887499035504,13.566464099931618,Wuhletalstr.,70,12687,Berlin,k.kretschmer@awo-spree-wuhle.de,+49-30-93664377,http://awo-spree-wuhle.de,12,45,13,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Gesundheit"", ""Körper und Bewegung"", ""Ästhetische Bildung (Musik und Kunst)""]",https://kita-navigator.berlin.de/bilder/einrichtung/614229,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,17:00
1475,Kita Waldshuter Zeile,52.61000748893773,13.336892613546178,Waldshuter Zeile,8,13469,Berlin,kita.waldshuterzeile@outlaw-ggmbh.de,+49-304023025,http://www.outlaw-ggmbh.de,2,120,12,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
506229,Kita im Familienbegegnungszentrum (FBZ),52.42138588773879,13.53958560018071,Besenbinderstr.,2,12524,Berlin,kruemel-zwerge@offensiv91.de,+49-30-63417341,http://www.offensiv91.de,12,20,5,"[""Situationsansatz""]",[],https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,17:00,DIENSTAG,07:00,17:00,MITTWOCH,07:00,17:00,DONNERSTAG,07:00,17:00,FREITAG,07:00,17:00
2192,St. Konrad,52.57057711746215,13.555330269752426,Ahrensfelder Chaussee,79,13057,Berlin,kita-st-konrad@heiligkreuz-berlin.de,+49-30-93498149,,12,60,25,"[""Offene-Arbeit""]","[""Integration von Kindern mit Behinderung"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Religionspädagogik"", ""Naturwissenschaftliche Grunderfahrung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
445129,Kita Remmi-Demmi im Bergschloss,52.605985770493724,13.320136667480147,Waidmannsluster Damm,178,13469,Berlin,kita-waidmannluster-damm@kita-remmi-demmi.de,+49-30-53093439,http://www.kita-remmi-demmi.de,11,25,9,"[""Reggio-Pädagogik"", ""Situationsansatz"", ""Montessori-Pädagogik""]","[""Natur- und Umweltpädagogik"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,16:30,DIENSTAG,07:30,16:30,MITTWOCH,07:30,16:30,DONNERSTAG,07:30,16:30,FREITAG,07:30,16:30
1975,Evangelische Kindertagesstätte (G) Köpenick,52.45239879838722,13.575046421719327,Am Generalshof,7,12555,Berlin,evkita-gen@stadtkirche-koepenick.de,+49-30-6571461,,12,48,17,"[""Situationsansatz""]","[""Integration von Kindern mit Behinderung"", ""Naturwissenschaftliche Grunderfahrung"", ""Religionspädagogik"", ""Natur- und Umweltpädagogik"", ""Ästhetische Bildung (Musik und Kunst)"", ""Gesundheit""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:00,17:00,DIENSTAG,06:00,17:00,MITTWOCH,06:00,17:00,DONNERSTAG,06:00,17:00,FREITAG,06:00,17:00
373129,Kinderladen flinke kids,52.403757694355484,13.505749872615974,Elly-Heuss-Knapp-Str.,21,12355,Berlin,flinke-kids@gmx.de,+49-30-55144268,,11,22,8,"[""Situationsansatz""]","[""Körper und Bewegung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:00,16:00,DIENSTAG,07:00,16:00,MITTWOCH,07:00,16:00,DONNERSTAG,07:00,16:00,FREITAG,07:00,16:00
1044,Ev. Teilzeit-Kita Goltzstraße,52.38526653055748,13.405568204127068,Goltzstr.,33,12307,Berlin,kopfnagel@kg-lira.de,+49-30-746889432,,24,28,5,[],"[""Integration von Kindern mit Behinderung"", ""Religionspädagogik"", ""Naturwissenschaftliche Grunderfahrung"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Gesundheit"", ""Ästhetische Bildung (Musik und Kunst)"", ""Interkulturelle Pädagogik""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,07:30,15:00,DIENSTAG,07:30,15:00,MITTWOCH,07:30,15:00,DONNERSTAG,07:30,15:00,FREITAG,07:30,15:00
273,Kita Ameisenburg,52.58866321644499,13.276010967855768,Alt-Tegel,40,13507,Berlin,alt-tegel@kita-nordwest.de,+49-30-439839525,http://www.kita-nordwest.de,12,85,28,"[""Offene-Arbeit"", ""Situationsansatz""]","[""Ästhetische Bildung (Musik und Kunst)"", ""Körper und Bewegung"", ""Natur- und Umweltpädagogik"", ""Sprachbildung, Jolinchen (Ernährung, Bewegung, seelisches Wohlbefinden), musikalische Früherziehung""]",https://kita-navigator.berlin.de/fallback_einrichtung.jpg,MONTAG,06:30,17:00,DIENSTAG,06:30,17:00,MITTWOCH,06:30,17:00,DONNERSTAG,06:30,17:00,FREITAG,06:30,16:30
